row	column	plot	family	individual	pedigree	type	canopy.height.23dap	canopy.area.23dap	canopy.volume.23dap	ndvi.23dap	evi.23dap	gci.23dap	gdvi.23dap	mnli.23dap	msavi2.23dap	osavi.23dap	canopy.height.34dap	canopy.area.34dap	canopy.volume.34dap	ndvi.34dap	evi.34dap	gci.34dap	gdvi.34dap	mnli.34dap	msavi2.34dap	osavi.34dap	canopy.height.35dap	canopy.area.35dap	canopy.volume.35dap	ndvi.35dap	evi.35dap	gci.35dap	gdvi.35dap	mnli.35dap	msavi2.35dap	osavi.35dap	canopy.height.50dap	canopy.area.50dap	canopy.volume.50dap	ndvi.50dap	evi.50dap	gci.50dap	gdvi.50dap	mnli.50dap	msavi2.50dap	osavi.50dap	canopy.height.56dap	canopy.area.56dap	canopy.volume.56dap	ndvi.56dap	evi.56dap	gci.56dap	gdvi.56dap	mnli.56dap	msavi2.56dap	osavi.56dap	canopy.height.69dap	canopy.area.69dap	canopy.volume.69dap	ndvi.69dap	evi.69dap	gci.69dap	gdvi.69dap	mnli.69dap	msavi2.69dap	osavi.69dap	canopy.height.79dap	canopy.area.79dap	canopy.volume.79dap	ndvi.79dap	evi.79dap	gci.79dap	gdvi.79dap	mnli.79dap	msavi2.79dap	osavi.79dap	canopy.height.93dap	canopy.area.93dap	canopy.volume.93dap	ndvi.93dap	evi.93dap	gci.93dap	gdvi.93dap	mnli.93dap	msavi2.93dap	osavi.93dap
2	4	95	20-1028	GVA-H-20-1028-002	((PR x FD) x NEBf) x TJ's CBD	Seed	0.299	0.0387815	0.005238113	0.30341248	0.063502789	0.641510433	0.183440214	-0.063279824	0.052601913	0.099041194	0.708	0.167789501	0.074140705	0.243955417	0.692491277	0.774082632	0.25151392	0.161183941	0.416527873	0.415956005	0.745	0.204804501	0.098090589	0.103368545	0.26113464	2.457619214	0.54087447	0.010315973	0.221142496	0.363973077	0.514	0.913350999	0.29965124	0.055214239	0.928438473	1.475930181	0.385526768	0.348006796	0.603055724	0.574254955	0.077	0.3155335	0.0095293	0.021756924	0.355128887	5.439869103	0.719729849	0.05966987	0.319648995	0.472952021	1.15	0.769953	0.394320018	0.063852858	0.802137545	1.800475743	0.437891961	0.28427424	0.567827004	0.553635535	0.849	0.508067501	0.140474758	0.07926958	1.462899783	0.87511285	0.290237066	0.200475263	0.462382607	0.43247668	1.0382	1.103571866	0.548066522	0.091894353	NA	0.530903096	0.196989298	0.062532122	0.300414227	0.26659336
3	4	96	20-1028	GVA-H-20-1028-003	((PR x FD) x NEBf) x TJ's CBD	Seed	0.289	0.0065325	0.000863276	0.287335763	0.049275224	0.410067773	0.126389638	-0.064441951	0.040696055	0.075893973	0.641	0.103968501	0.029854814	0.301375009	0.608179622	0.557666017	0.182605381	0.131143128	0.380142894	0.364299972	0.753	0.150663	0.064236797	0.229693728	0.231925231	1.830432312	0.446917027	-0.005331715	0.195460868	0.321230933	0.617	1.012927501	0.392436688	0.066899063	0.890930876	1.33917366	0.363516082	0.325593362	0.590919206	0.561741809	0.208	0.334571001	0.03223145	0.022214172	0.376812168	4.401482926	0.675981326	0.065848059	0.339362783	0.487535267	1.138	0.601519001	0.345229307	0.063046717	0.870481984	1.17404207	0.329443774	0.354875197	0.597151785	0.563678044	1.192	0.610034	0.385820397	0.065401263	1.700266745	0.546731329	0.203574296	0.227090735	0.467890091	0.431445404	0.9869	0.65422606	0.355055629	0.092719949	-34.02701581	0.300508437	0.1187378	0.081094078	0.3061019	0.269272065
4	4	97	20-1028	GVA-H-20-1028-004	((PR x FD) x NEBf) x TJ's CBD	Seed	0.503	0.067644501	0.018794922	0.329542575	0.087472721	0.854835249	0.227405194	-0.048684193	0.072854142	0.13013365	0.703	0.2568105	0.105873924	0.195781176	0.846467454	1.001079249	0.313249253	0.279154032	0.526007408	0.4921022	0.82	0.338977001	0.162714873	0.073758518	0.28001763	2.842850064	0.577956735	0.019314353	0.23847161	0.388980987	0.633	1.126705001	0.445706716	0.047611308	0.89804365	2.554153629	0.537505425	0.404613411	0.660848757	0.618684462	0.211	0.350793999	0.036349185	0.02413813	0.377146971	5.952976769	0.726825415	0.071225441	0.34245828	0.492434559	1.269	1.1919135	0.818916279	0.066062627	0.893174592	1.804564975	0.423420221	0.379691112	0.617372298	0.573691409	1.103	1.160599999	0.732252748	0.084591682	1.411317071	1.110017404	0.328399813	0.285153928	0.515229458	0.47029089	1.0599	0.943661573	0.487339093	0.074118328	1.363859783	0.837547002	0.278747593	0.227164781	0.440190476	0.393639062
5	4	98	20-1028	GVA-H-20-1028-005	((PR x FD) x NEBf) x TJ's CBD	Seed	0.43	0.0737745	0.018589727	0.348396157	0.084322118	0.914559442	0.226789315	-0.049791515	0.07143947	0.126338309	0.552	0.220496501	0.071851785	0.180306102	0.770449358	1.135969279	0.341151065	0.260846768	0.517039278	0.496597671	0.771	0.329614501	0.133051871	0.06581419	0.28298075	2.857718163	0.58182281	0.019655202	0.242563735	0.391818069	0.678	1.017575503	0.432551401	0.039470232	0.935781654	2.470966153	0.531420401	0.432005234	0.65664019	0.607288359	0.263	0.717295	0.060885616	0.019440105	0.378512437	5.55537872	0.718053204	0.07072437	0.342733098	0.492185821	0.989	0.474667	0.237703936	0.112952979	0.905626217	2.280548748	0.416006401	0.390740026	0.646960337	0.596077106	0.737	0.575922	0.20057221	0.119090756	1.408114819	1.212286865	0.344592259	0.293726469	0.527410325	0.480486482	0.9002	0.599740835	0.256723555	0.123039399	1.288569249	0.669700849	0.224922293	0.228906217	0.425280058	0.375295496
6	4	99	20-1028	GVA-H-20-1028-006	((PR x FD) x NEBf) x TJ's CBD	Seed	0.364	0.0421375	0.009390891	0.312251473	0.043651544	0.404466093	0.099526665	-0.064284609	0.036708956	0.066101155	0.494	0.192317	0.057632276	0.299592129	0.789521583	0.806174339	0.249254386	0.266950575	0.497524196	0.452080962	0.872	0.2234495	0.11264306	0.198391412	0.237170826	2.291675438	0.50792819	0.008593698	0.20206643	0.335041295	0.671	0.985028502	0.430385044	0.030043921	0.87473583	2.397277389	0.530974406	0.374376233	0.629456455	0.588163456	0.198	0.397973501	0.041941932	0.015799252	0.379797889	5.369323222	0.718274397	0.07205201	0.344443406	0.493846828	1.057	1.302329498	0.768804824	0.100620396	0.932414589	1.454488654	0.345110368	0.323654262	0.569595803	0.544056259	0.643	0.4113845	0.106786897	0.079851997	1.347476062	0.876700366	0.288001375	0.27569935	0.495269429	0.452814541	0.6465	0.301119761	0.10764891	0.087629371	1.279755401	0.97122805	0.30657293	0.287412438	0.472416484	0.416690695
7	4	100	20-1028	GVA-H-20-1028-007	((PR x FD) x NEBf) x TJ's CBD	Seed	0.381	0.0446135	0.010320319	0.307948206	0.043179481	0.443190802	0.113695913	-0.066286646	0.035752846	0.06592458	0.754	0.138055001	0.060838374	0.299878795	0.436734056	0.631739738	0.189209723	0.006690565	0.289303958	0.305316442	0.852	0.161162501	0.070459024	0.160729921	0.232175532	2.314034256	0.511362856	-0.0007818	0.193475013	0.325356428	0.526	0.5411285	0.140382953	0.056216196	0.878328519	NA	0.460345882	0.311900236	0.534285391	0.508016645	0.119	0.126342	0.00587392	0.027543641	0.331429049	4.964236493	0.703599582	0.044325565	0.292512456	0.445412391	0.742	0.883099001	0.340215753	0.153960062	0.99069174	0.705620281	0.220413119	0.131221198	0.382444477	0.376882863	0.87	0.075317	0.029303222	0.127516119	-1.012478337	0.387097424	0.149721039	-0.125653247	0.159216744	0.151420584	0.8359	0.089020535	0.044789742	0.105480911	-0.532005046	0.112621104	0.040566633	-0.4446419	-0.190066848	-0.144613279
8	4	101	20-1028	GVA-H-20-1028-008	((PR x FD) x NEBf) x TJ's CBD	Seed	0.376	0.036106	0.008134621	0.336629833	0.083229815	0.866930517	0.232773017	-0.045290028	0.069741913	0.128475889	0.659	0.193761501	0.082562748	0.216296944	0.75733574	0.890320774	0.284626143	0.239858313	0.482586293	0.460386441	0.805	0.231955501	0.104035453	0.107234707	0.261555114	2.59722405	0.553852501	0.015571178	0.223558716	0.371751595	0.689	0.969168001	0.410486461	0.057293467	0.976997725	1.695626871	0.401340687	0.404288748	0.630719501	0.585042087	0.259	0.666175501	0.048998645	0.019259076	0.380481514	5.03997594	0.701460149	0.071333809	0.344105078	0.492661849	1.092	0.4275525	0.259951682	0.115295467	NA	0.887566638	0.243377174	0.353198363	0.564259198	0.5184544	0.977	0.413515	0.237293962	0.133350789	1.424571414	0.716863282	0.233906281	0.241413587	0.447888878	0.399471011	0.5532	0.71043469	0.240990892	0.125369299	1.24704579	0.60808387	0.211181031	0.177140201	0.370722486	0.322813896
9	4	102	20-1028	GVA-H-20-1028-009	((PR x FD) x NEBf) x TJ's CBD	Seed	0.538	0.06447	0.01890106	0.326537991	0.094156649	0.855055537	0.23396309	-0.044225067	0.078277116	0.141999409	0.827	0.205921001	0.090691946	0.184182513	0.800994645	0.887642847	0.286062068	0.22846249	0.489289009	0.465271747	0.939	0.267082002	0.119249385	0.103955184	0.265598492	2.694046028	0.563267188	0.016398132	0.22598578	0.371989657	0.762	0.972175002	0.413681043	0.058892623	0.875069909	1.529863445	0.3925876	0.339373332	0.589825644	0.56588369	0.348	0.762304501	0.093112379	0.019949149	0.396651382	4.763832028	0.69072397	0.077604957	0.359749934	0.502325542	1.189	1.227152503	0.799412152	0.12509949	0.98142738	0.994736909	0.268458778	0.283740292	0.537501536	0.516070982	1.848	1.114747	1.060246304	0.08558205	1.232322058	0.698086981	0.232403314	0.22264643	0.458951591	0.419604038	1.0358	1.089689132	0.707254357	0.111863953	1.499512241	0.745146064	0.2520192	0.230206847	0.417563194	0.365165423
10	4	103	20-1028	GVA-H-20-1028-010	((PR x FD) x NEBf) x TJ's CBD	Seed	0.634	0.0931635	0.033720131	0.339940822	0.096762692	1.131100091	0.279837264	-0.040107306	0.081727777	0.149204465	0.835	0.244819001	0.116584316	0.153383466	0.806720006	1.371434931	0.384550375	0.280473382	0.53840728	0.52083594	0.986	0.311988501	0.147558999	0.072690846	0.279694582	3.18578063	0.605734124	0.022626338	0.239386407	0.391098913	0.758	1.0631805	0.486847246	0.045447724	0.925990416	1.568230222	0.3986301	0.388066378	0.61337032	0.577370848	0.392	1.27438	0.245033738	0.017796523	0.388865809	4.76530544	0.694218413	0.073447054	0.351560997	0.497431104	1.346	1.171367501	0.817951147	0.109254342	1.033190699	1.043044014	0.289446956	0.303982537	0.541056222	0.513407446	1.25	1.308802503	0.910116263	0.111491155	1.221033438	0.803845919	0.251863504	0.219312091	0.444329425	0.402020789	1.3792	1.468746011	1.064133036	0.092931535	-1.549560877	0.827837381	0.271064366	0.25977369	0.424168453	0.365520108
11	4	104	20-1028	GVA-H-20-1028-011	((PR x FD) x NEBf) x TJ's CBD	Seed	0.462	0.0326715	0.00907868	0.331814845	0.060736964	0.501537965	0.133462656	-0.065316096	0.050281952	0.089864291	0.38	0.116012501	0.023537839	0.361819941	0.606221698	0.456321155	0.135567689	0.102583125	0.357929752	0.327621961	0.587	0.181366001	0.059666689	0.233270136	0.20206169	1.798676319	0.44223459	-0.003394021	0.169292593	0.286956028	0.596	0.985754	0.341177615	0.068496857	0.698105282	1.61594221	0.404182923	0.196521284	0.507759199	0.530978954	0.173	0.225858001	0.019231452	0.023229699	0.32225529	5.512781764	0.714111212	0.046851784	0.286718191	0.450025758	1.189	0.715825002	0.426170228	0.113669213	0.827420682	0.984227713	0.272339975	0.205311303	0.494225082	0.490021274	1.038	0.815851002	0.406345875	0.151379111	0.989816044	0.361527121	0.139532776	0.002753147	0.277520071	0.25628994	1.1033	0.815285124	0.399826076	0.147601732	2.187799878	0.406264792	0.158194009	-0.004274179	0.228319276	0.197293489
12	4	105	20-1028	GVA-H-20-1028-012	((PR x FD) x NEBf) x TJ's CBD	Seed	0.468	0.0565185	0.014447666	0.339208892	0.082292854	0.668682095	0.184498981	-0.055372325	0.068706969	0.120678418	0.68	0.188979001	0.078937558	0.270976524	0.6387299	0.66905469	0.217533041	0.127514072	0.396214479	0.392937281	0.854	0.261188501	0.11539619	0.134901825	0.253276849	2.317864927	0.52309269	0.012655033	0.214677481	0.355400476	0.662	0.970910501	0.388126563	0.057257681	0.895632089	1.277218863	0.349469616	0.322158961	0.571810636	0.548952008	0.2	0.3973265	0.015404686	0.023157705	0.358158034	4.845905713	0.689808432	0.059294102	0.319804729	0.472398989	1.254	1.300460502	0.709224472	0.110067537	0.983292258	0.890812447	0.261541465	0.328316179	0.553266981	0.511227824	0.985	0.531056001	0.21061824	0.104736953	1.24944244	0.663917673	0.223765885	0.222401995	0.426806728	0.378946923	1.0699	0.61908618	0.264781374	0.094576652	1.692108182	0.872077094	0.285408134	0.247366859	0.431304002	0.376846706
13	4	106	20-1028	GVA-H-20-1028-013	((PR x FD) x NEBf) x TJ's CBD	Seed	0.379	0.0433085	0.007521554	0.35205769	0.07134518	0.679872652	0.180136659	-0.060018518	0.059856022	0.10672082	0.621	0.192597501	0.072635327	0.177872136	0.81380687	0.732205349	0.252655325	0.261620004	0.505929993	0.473897798	0.84	0.262212501	0.133189932	0.129260135	0.258514049	2.166276077	0.508204184	0.010794047	0.219187882	0.361807675	0.772	1.025567998	0.462828809	0.045466314	0.889811046	1.27305978	0.356716369	0.352038466	0.602088477	0.567775555	0.302	0.678907	0.068183529	0.02060844	0.381423125	4.488968836	0.67585723	0.068814793	0.344057259	0.491409269	1.401	1.391597001	1.044480349	0.113575243	0.906987931	1.01342007	0.286562585	0.270880664	0.544834171	0.52349647	0.608	0.673270502	0.19235264	0.108604389	1.070684136	0.49711814	0.169924633	0.203900755	0.435239461	0.394930769	0.8203	0.743501732	0.265966762	0.094169461	2.550113006	0.358586646	0.140127114	0.16766703	0.359941946	0.312461025
14	4	107	20-1028	GVA-H-20-1028-014	((PR x FD) x NEBf) x TJ's CBD	Seed	0.334	0.061150501	0.012174632	0.332698975	0.085454642	0.698789734	0.195031933	-0.06377736	0.070778212	0.125803368	0.668	0.206738501	0.087405764	0.245098677	0.700650995	0.573561355	0.194842174	0.196379092	0.43033832	0.401105422	0.781	0.305708001	0.120359467	0.060260044	0.311214845	2.536494137	0.553169812	0.026470466	0.266732296	0.416083943	0.589	1.089708501	0.420235156	0.046575731	0.750013778	1.475977939	0.393017622	0.2336908	0.522907324	0.528667828	0.185	0.392503501	0.040657342	0.018987236	0.336862574	5.401914236	0.718138993	0.052264361	0.30113306	0.46263232	1.071	0.704155501	0.377941365	0.069716225	0.890198166	0.632126216	0.221982287	0.276459651	0.527708941	0.491676053	0.793	0.635714	0.269748527	0.075966708	0.981055257	0.714201635	0.252137389	0.145743701	0.40876764	0.379998862	0.443	0.383240466	0.05463562	0.068165821	-21.63103996	0.570066395	0.210984779	0.127557531	0.353719149	0.313328936
15	4	108	20-1028	GVA-H-20-1028-015	((PR x FD) x NEBf) x TJ's CBD	Seed	0.365	0.029861501	0.005192097	0.339494285	0.071637281	0.574152836	0.154508767	-0.069459862	0.059345108	0.104178364	0.7	0.086493501	0.032484763	0.313103711	0.583622839	0.507887528	0.155634439	0.114233421	0.366516229	0.344735579	0.813	0.157588501	0.064032272	0.246238929	0.227045454	1.951291628	0.453130546	-0.002582257	0.190729109	0.309774774	0.61	0.854969002	0.300728543	0.206686541	0.628598253	1.357632749	0.358157726	0.145613781	0.444765931	0.480617839	0.284	0.643492002	0.090040695	0.076497568	0.262238314	4.937661477	0.696083658	0.026803512	0.228934019	0.38489256	1.618	1.3081495	1.079394542	0.133083067	0.711838096	1.584605813	0.40393976	0.13516996	0.45385373	0.490262103	1.06	0.976479002	0.587296178	0.1094595	0.949872325	0.747102638	0.259233579	0.044365611	0.323997622	0.306266563	0.8819	0.939331971	0.480001063	0.114109058	1.479224912	0.579118044	0.208213617	0.025186072	0.257122115	0.22631083
16	4	109	TJ's CBD	TJ's CBD 4	TJ's CBD (Stem Holdings)	Clone	0.06	0.0071955	0.000168875	0.243386511	0.006821748	0.102719488	-0.002315552	-0.08896073	0.006877652	0.009927609	0.285	0.080171001	0.013664385	0.393768132	0.03586072	-0.051334776	-0.088724608	-0.199104813	0.080046138	0.05543056	0.382	0.08746	0.018309431	0.308150393	0.143710707	1.057158345	0.293154055	-0.033574772	0.118442189	0.202846274	0.382	0.671173001	0.15148696	0.052391314	0.86394153	0.980205479	0.309600763	0.285472336	0.552503248	0.532258958	0.158	0.7206775	0.054871283	0.018696378	0.351504794	4.85394716	0.69787376	0.056937251	0.314681072	0.470617667	1.097	0.971881001	0.587080825	0.078175316	1.178188255	0.749746053	0.246791949	0.305852098	0.534964782	0.492872664	1.048	0.919282	0.443466099	0.08832726	1.404479121	0.747766452	0.253721119	0.156235734	0.395919459	0.361357371	0.9152	0.813786944	0.301045221	0.094236884	19.07633646	0.842836245	0.277609002	0.183539985	0.379949913	0.331883568
17	4	110	20-1063	GVA-H-20-1063-001	(Lifter x TJ's CBD) #89 x TJ's CBD	Seed	0.284	0.0065315	0.000980939	0.219620285	0.004239735	0.043730662	-0.019022773	-0.091489352	0.004822077	0.00481031	0.386	0.045603	0.008591811	0.383607326	-0.05890543	-0.050162219	-0.110090337	-0.234340806	0.028294951	-0.006297669	0.393	0.0480695	0.009819603	0.319838681	0.098380152	0.899951518	0.226313763	-0.046750385	0.081235621	0.141854231	0.26	0.311239501	0.051041126	0.126506777	0.894288685	0.766158938	0.257547602	0.306423078	0.546351874	0.506638907	0.049	0.2050095	0.004317796	0.058238904	0.344880556	4.124511522	0.664085571	0.048481091	0.306203187	0.454703034	0.539	0.605883	0.205768602	0.136777396	0.998345115	0.261708936	0.102997239	0.09430805	0.350173507	0.322417404	0.108	0.015385	0.000706534	0.142663266	0.683025603	-0.006960614	-0.012231892	-0.295988272	-0.007312045	-0.007326345	0.0438	0.00669118	8.25E-05	0.134949058	0.180268858	-0.092295742	-0.057020728	-0.335635433	-0.065641257	-0.053202629
18	4	111	20-1063	GVA-H-20-1063-002	(Lifter x TJ's CBD) #89 x TJ's CBD	Seed	0.032	0.0006605	3.04E-06	0.295686041	0.022515648	0.280132933	0.048302553	-0.081940757	0.020053385	0.032936989	0.239	0.084185	0.009046064	0.366963003	0.435385713	0.539519539	0.145930204	0.032506847	0.297261393	0.272700032	0.575	0.135604	0.042320883	0.237054163	0.197143086	1.892468833	0.442240422	-0.013845982	0.164331752	0.279866946	0.405	0.567310501	0.140317378	0.052034961	0.95161691	1.568002411	0.411979999	0.37878363	0.627021167	0.582246155	0.121	0.5767585	0.034357658	0.021110092	0.363951117	5.631904294	0.728549828	0.061094244	0.327251814	0.478607539	0.686	0.5040025	0.174611599	0.114572523	1.075836049	0.796713833	0.254609449	0.21480792	0.459105891	0.427676677	0.404	0.374642502	0.082380086	0.09431327	1.597860991	0.322523432	0.127249893	-0.098797012	0.179767073	0.164444384	0.9328	0.613514614	0.211462654	0.11284876	0.199004933	0.230323355	0.092909976	-0.210036016	0.076214807	0.069555214
19	4	112	20-1063	GVA-H-20-1063-003	(Lifter x TJ's CBD) #89 x TJ's CBD	Seed	0.391	0.033422501	0.007330658	0.329213162	0.046988748	0.537376204	0.120648667	-0.068496385	0.040075371	0.069901866	0.585	0.176989	0.059059212	0.278198246	0.727475549	0.892555446	0.271243509	0.229387003	0.462845482	0.427455879	0.585	0.205455	0.065497124	0.136458255	0.264289169	2.62809936	0.552211457	0.015264887	0.225745226	0.368013953	0.547	0.943516501	0.319792752	0.044526697	0.978057884	1.424184099	0.387609957	0.421130346	0.658626982	0.604175205	0.263	0.447809501	0.056352616	0.018726706	0.379859255	5.683822363	0.729400963	0.070455427	0.34437594	0.494450684	1.281	1.3512035	0.822478044	0.099533071	1.093366758	1.342187187	0.350206021	0.358498116	0.590524727	0.541971517	1.31	0.796655	0.762128648	0.111832296	1.162361866	0.927038537	0.285558658	0.214804152	0.436699343	0.393742212	1.6689	1.544857585	1.528896747	0.094779675	9.617904081	0.62968768	0.214874115	0.174477889	0.37225339	0.326553827
20	4	113	20-1063	GVA-H-20-1063-004	(Lifter x TJ's CBD) #89 x TJ's CBD	Seed	0.441	0.046074	0.012280427	0.335722632	0.068031003	0.547110255	0.141982892	-0.061236493	0.057016928	0.098623356	0.684	0.253995501	0.083555694	0.145470446	0.82414095	0.907397545	0.2986365	0.298062555	0.529926426	0.500034292	0.696	0.323421501	0.137075897	0.092811328	0.279554237	2.328586019	0.532186684	0.019395832	0.238937349	0.383388148	0.706	1.169698501	0.444980588	0.043233235	1.032196001	1.131216052	0.334208807	0.430129507	0.645218444	0.586162636	0.228	0.342391	0.036781691	0.017381688	0.400042838	4.535440622	0.682719733	0.078524906	0.362175418	0.502987024	0.933	0.961071002	0.373130502	0.117240777	1.122897087	1.188816236	0.308469349	0.317363936	0.558610947	0.521377274	0.87	1.077317001	0.403031892	0.107085001	1.166852081	0.870164967	0.278846334	0.230679372	0.451804353	0.406322679	0.8606	1.068287545	0.404445036	0.099609777	5.222184709	0.93128873	0.292723399	0.2415275	0.432176304	0.379630943
21	4	114	20-1063	GVA-H-20-1063-005	(Lifter x TJ's CBD) #89 x TJ's CBD	Seed	0.225	0.0069955	0.000766951	0.296542145	0.045621308	0.471464976	0.124013654	-0.058491671	0.037849899	0.069575053	0.434	0.120354501	0.02552838	0.29327516	0.619245209	0.546701137	0.177449233	0.103535983	0.37379085	0.35457942	0.488	0.195287	0.045833139	0.234761129	0.176607099	1.828020865	0.44046183	-0.010654488	0.147030829	0.2573883	0.688	0.7830295	0.267954352	0.085553999	0.927047853	1.045677537	0.323478951	0.344365714	0.577412597	0.542441071	0.245	0.244924501	0.018342539	0.025598686	0.334326835	4.57315525	0.687183606	0.048984318	0.297395624	0.451605688	0.794	0.763118501	0.275088383	0.145699169	0.988245826	0.51338639	0.16977304	0.206850084	0.445026086	0.417845156	1.163	0.9009155	0.431528295	0.124328049	0.195620194	0.218957958	0.077511497	-0.038455888	0.237753109	0.221183504	1.1638	0.944320714	0.457896867	0.188055873	-0.108187561	0.310964457	0.099951309	-0.361647842	-0.082894872	-0.056568995
22	4	115	20-1063	GVA-H-20-1063-006	(Lifter x TJ's CBD) #89 x TJ's CBD	Seed	0.339	0.0338985	0.007114654	0.324093837	0.054125914	0.530351933	0.128980172	-0.058249482	0.045130677	0.080501184	0.579	0.223121502	0.075541311	0.141656659	0.856666189	0.860359097	0.289206293	0.318687797	0.552259854	0.514187169	0.628	0.280215001	0.108257552	0.079825739	0.289449247	2.65747922	0.564914825	0.020365349	0.247434967	0.394448088	0.587	1.051387	0.337463673	0.048604629	0.943901088	1.287303558	0.373435182	0.367617478	0.618869571	0.578651498	0.234	0.603761501	0.061032716	0.017511045	0.375001947	5.00176441	0.705336564	0.066377343	0.33795889	0.487437777	1.475	1.434211501	1.177894316	0.082372767	1.063005614	1.228548742	0.353019165	0.31747538	0.567003781	0.528603282	0.981	1.5150105	0.933841427	0.098779307	1.200397615	0.861864378	0.280332747	0.208871257	0.442423127	0.402601992	0.9281	1.507185632	0.747475933	0.08495246	1.108191465	0.95670781	0.309603557	0.148357634	0.367059226	0.328918095
23	4	116	20-1063	GVA-H-20-1063-007	(Lifter x TJ's CBD) #89 x TJ's CBD	Seed	0.382	0.026632	0.007214764	0.333008166	0.050630523	0.664825774	0.154798344	-0.063913459	0.042745544	0.076295269	0.562	0.175418999	0.069923466	0.266647196	0.768293317	0.595967154	0.200236879	0.211429039	0.442311577	0.41023728	0.633	0.204754501	0.086065666	0.149846871	0.26530068	2.492110753	0.536417121	0.009787855	0.22474755	0.359917355	0.439	0.708671002	0.194398451	0.056698737	1.009052051	1.422551766	0.393071215	0.371418312	0.594372671	0.552603561	0.054	0.034099	0.000338119	0.023656119	0.369294876	5.244509118	0.716162758	0.0618473	0.330867008	0.477991694	0.835	0.714604	0.316599859	0.113378796	1.099267436	1.01929926	0.309469291	0.287524742	0.50392734	0.462207196	0.99	0.806187999	0.376621531	0.124264745	0.785854048	0.469758323	0.177790609	-0.007489168	0.262742375	0.242113796	0.6154	0.270505039	0.082040754	0.215636823	-0.025073182	0.358380016	0.134645918	-0.316672393	-0.026785254	-0.006523781
24	4	117	20-1063	GVA-H-20-1063-008	(Lifter x TJ's CBD) #89 x TJ's CBD	Seed	0.338	0.040505	0.009094877	0.327842704	0.077173126	0.71023708	0.193135807	-0.051180304	0.064716882	0.114341279	0.671	0.211183002	0.079898964	0.209360731	0.839180016	0.582524774	0.208695822	0.27435802	0.504818902	0.47269117	0.772	0.297342501	0.123372804	0.120113482	0.289847075	2.277325492	0.523178254	0.021136647	0.248988922	0.38860776	0.705	1.335373503	0.54608134	0.049717041	0.90738327	1.525517947	0.395252435	0.33252167	0.598632548	0.574702474	0.094	0.144836001	0.005172208	0.017978756	0.378326465	4.67032592	0.68990617	0.068531483	0.341748259	0.491380033	0.459	0.272271001	0.081177459	0.085669596	1.039441036	0.977366346	0.299776602	0.356552323	0.594938617	0.550724116	0.256	0.189779001	0.023052648	0.085664429	1.236801712	0.387842633	0.152592428	0.191542673	0.409105379	0.365281151	0.2349	0.174956105	0.015603657	0.083735116	3.114625496	0.317424477	0.128034719	-0.011327602	0.195855828	0.164940348
25	4	118	20-1063	GVA-H-20-1063-009	(Lifter x TJ's CBD) #89 x TJ's CBD	Seed	0.635	0.1000925	0.03997544	0.240702636	0.163646214	1.845816011	0.438207194	-0.015380948	0.137688782	0.242476022	0.936	0.479780002	0.279221678	0.035804451	0.903681131	1.390310168	0.39867622	0.314031036	0.576429222	0.558706207	1.126	0.546764002	0.343158148	0.031402563	0.326345144	3.508013581	0.632454452	0.03599049	0.282508519	0.434715057	0.65	1.14619	0.402460487	0.051455563	0.783383587	2.341628603	0.498096013	0.272537454	0.580628335	0.575279976	0.238	0.308136	0.044800674	0.022824344	0.332174267	6.309296275	0.745539151	0.050966687	0.297945152	0.459984789	1.308	0.790309503	0.55302967	0.096447802	0.793467473	1.367802554	0.354743362	0.216144918	0.520557854	0.519533042	1.108	0.443922999	0.251725709	0.17958198	0.493728137	0.324736295	0.119693212	-0.14255854	0.180673083	0.188957822	0.9685	0.418110048	0.17898243	0.156530937	0.128463773	0.344291877	0.12866668	-0.287130952	0.031797889	0.0390401
26	4	119	20-1063	GVA-H-20-1063-010	(Lifter x TJ's CBD) #89 x TJ's CBD	Seed	0.513	0.101073001	0.031983832	0.270856348	0.136611059	1.41417614	0.370597765	-0.019302295	0.115653647	0.205770556	0.669	0.336309501	0.165303924	0.052321006	1.041469364	0.88869307	0.302877154	0.399000656	0.61907053	0.568357887	0.828	0.445191001	0.261594018	0.020412134	0.354171087	2.96447511	0.593923777	0.047499731	0.31061607	0.458180816	0.796	1.148455501	0.418033001	0.046340028	1.028400472	1.489825447	0.397396524	0.429365801	0.654121146	0.59494014	0.108	0.092347001	0.004115611	0.017977591	0.406017992	5.247164463	0.713149466	0.083669074	0.371630714	0.51318951	1.504	1.553954504	1.151770595	0.06111543	1.109675941	1.058102923	0.321358828	0.44009866	0.643413735	0.579621431	1.481	1.593209003	1.261466534	0.097695504	1.441232158	0.649367439	0.228740411	0.225167677	0.438130872	0.391363606	1.0697	0.474750262	0.206386325	0.096858484	3.215623936	0.588776978	0.214011953	0.062133087	0.271467547	0.234482963
